TF	Target	Confidence
Atf5	Tbc1d14	0.33449697586303473
Hif1a	Il24	0.33426135634674126
Rara	Cd2	0.3341536698258444
Hif3a	Mgll	0.3340718336321792
Klf3	Timd2	0.3340530777885299
Myc	0610007P14Rik	0.3340528604174391
Runx2	Rpl36al	0.33402090938343487
Egr2	Sertad3	0.33399227097974016
Zfp688	Dctn4	0.3339084286262801
Rreb1	Larp4b	0.3338923882504906
Stat4	Rps6ka4	0.33385089904421905
Kdm2b	Trib3	0.3338037264381498
Atf3	Pla2g12a	0.3337621339108561
Zbtb7b	Zbed4	0.33373219410698873
Sp4	Moap1	0.33370666716306385
Zeb2	Adam10	0.3336488962002213
Elf1	Tnfaip8	0.33339316233942506
Relb	Fam83g	0.33338449584797836
Tbx21	Ms4a4c	0.33309248477200004
Atf3	1190002N15Rik	0.33299230042001426
Zfp35	Rpgrip1	0.3328316875796674
Kdm2b	Id1	0.33262559125056934
Bcl6	Il1r1	0.33257044084991827
Arid5a	Acsl4	0.3324784354927951
Nfe2l2	Smox	0.3324553390592505
Gfi1	Igfbp7	0.3321303837512254
Nfkb1	Plaur	0.3317767730730524
Elf1	Larp4b	0.3317706845465145
Hmgb3	Ly9	0.3317524608084724
Trps1	Slc1a4	0.33174463482528405
Arid3b	Klf7	0.3316256668335177
Zbtb44	Rassf3	0.33160842530777845
Zfp688	Bbc3	0.3315664110267095
Stat5b	Slfn2	0.33154031520567495
Bhlhe40	Rdh11	0.33134016404521605
Nfat5	Tnf	0.33130519740061526
Atf5	Gata3	0.33110341122617015
Kdm2b	Stra6	0.33107783995456486
Irf8	Serpinb6b	0.33107139020638954
Stat3	Dst	0.3308256601956099
Gata3	Nucb2	0.3308142482375698
Bcl6	Rnf19b	0.3307265652728798
Hes6	Nt5e	0.3307113366047574
Drap1	Slfn2	0.3306696228907007
Bcl11b	Abcd3	0.33066249946696613
Tef	Ubiad1	0.33058424252184837
Batf	Bzw2	0.3305063368587542
Zfp35	Socs5	0.33045727077585585
Mafg	Sesn1	0.330329988589512
Pbx2	Txk	0.3303147125349861
Nfe2l2	Ripk2	0.33030138943976306
Cdc5l	1110057K04Rik	0.3302973356209995
Sp4	Pknox1	0.33019132519815075
Bcl11b	Gata3	0.33014698252346186
Gm6710	Cdadc1	0.330010500345422
Zhx1	Gla	0.3300088586769885
Pbx2	Zeb1	0.32993308951819145
Ahr	Thoc3	0.3297052730948907
Irf4	Cd44	0.3296705371291784
Sp3	Hspb11	0.3295382083416122
Hmga1_Hmga1-rs1	Etv6	0.32949420659687667
Gtf2ird1	Gpatch4	0.3294195053270078
Cdc5l	Cdadc1	0.32931436717920426
Cebpb	Rtn4	0.32914117954147715
Srebf2	Ets1	0.3291312006224155
Elf1	Nr4a1	0.329121545009605
Atf3	Dazap2	0.3289947985346725
Atf5	Krtcap2	0.328987099929004
Hif1a	Rras	0.32897974423912557
Nfic	Celf2	0.32865568595383654
Ets2	Ccl3	0.32862218302470647
Klf4	Cst3	0.3286028225685311
Atf5	Cebpb	0.32856814722518024
Bbx	Rabgap1l	0.32847171968419064
Gtf2ird1	Pik3ca	0.32847102504505654
Cux1	Hmgcl	0.32837605948544113
Zfp526	Mllt3	0.32833902986181107
Atf3	Ehd4	0.32821056026757944
Bbx	Taf7	0.32820177305388865
Dr1	Abcb1b	0.32805956924329804
Sp3	Tom1	0.32803667642263856
Bhlhe40	Impdh1	0.3279265728843944
Myc	Tmtc4	0.32780732807731605
Bhlhe40	Ets1	0.327701603337345
Gata3	Anxa4	0.32743723200069563
Foxn2	Il12rb2	0.32743374546536574
Hmga1_Hmga1-rs1	Gnptab	0.32740365722112275
Atf2	Perp	0.327296926006462
Irf1	Ppp3cc	0.32709433635977847
Arid3a	Tpm1	0.3267545155754834
Irf1	Ptpre	0.3266863154813213
Cux1	Litaf	0.3266565380030515
Sp3	Cyfip2	0.326513528917575
Atf3	Arhgap12	0.3264295904584078
Runx2	Aacs	0.32639142145503086
Hbp1	Thap4	0.32638433604780037
Bcl11b	Rcsd1	0.32630537435303975
Stat4	Myd88	0.32595577681546206
Pbx2	Nudt4	0.3258787163892126
Bcl6	C2cd2l	0.3258133233081686
Rbpj	Epcam	0.3256217994865759
Elf1	Trim12a	0.3255861591915611
Zfp426	Plk2	0.32552103347919903
Rxra	Nek6	0.32546834274045777
Kdm2b	Rbms2	0.325239603027912
Gata3	Ncoa1	0.32522348843929594
Runx2	Ero1l	0.3252017120953239
Ets2	Nck2	0.3251409644119322
Bbx	Ikzf4	0.3250034706627042
Zfp703	Tnfaip8	0.32500225800927607
Klf9	Myo6	0.3249756980522043
Atf5	Piwil2	0.3249655476175296
Sp4	Dock9	0.324963692380266
Arid3b	Dynll2	0.32491864376582047
Zfp280c	Dnajc27	0.3248302033871132
Stat3	Sdc3	0.3248071886725522
Elk3	Aldh3a2	0.32461069673237297
Nfat5	Lrrfip1	0.3245398666131257
Myb	Bpnt1	0.3245183192275394
Litaf	Ripk2	0.3242266251406577
Bach1	B4galnt1	0.3242226439130993
Nr3c1	Pml	0.3242024110839461
Rela	Rai14	0.3240514559417559
Ahr	Syf2	0.3240302346572179
Foxo3	Auh	0.3239601226256936
Hif1a	Tulp3	0.3237382555590995
Pou6f1	Mgat4b	0.32358252899301365
Runx1	Fth1	0.32351570040493594
Atf3	2310033P09Rik	0.32350076787027837
Cc2d1a	Acot13	0.3234582439345537
Bcl6	Etv6	0.32319143737001066
Relb	Ier3	0.3231850514643161
Gata3	Tom1	0.32316607140861
Zbtb44	Usp22	0.3228621392006701
Zfp688	Ephx1	0.32253495652582465
Atf3	Gypc	0.32246470718816356
Dr1	Antxr2	0.3222290020295161
Zfp277	Cxcl10	0.32213916201927784
Bhlhe40	Aldoa	0.3219222108051262
Stat1	Lbh	0.32178494251449297
Fli1	Nfat5	0.3217425277697563
Cenpb	Ece1	0.32169327723956465
Nfat5	Minpp1	0.321684912407055
Cic	Flot2	0.32160231245250737
Sp4	Ncf1	0.32155906586753036
Atf2	Tnfsf11	0.3215488339658521
Mafg	Tnfsf8	0.3214289818538115
Hif1a	Pacsin1	0.3212961032498315
Nfat5	Pvt1	0.3212541570852846
Cdc5l	Arhgef3	0.3210923037016221
Plagl1	Cdk16	0.3209038774269145
Tbx21	Ass1	0.3208067767482996
Dbp	Angptl4	0.3207668286875337
Runx2	Arrb2	0.3206931108165826
Ets2	Cebpg	0.3205430837302242
Hif1a	Bcl2l2	0.3204950644984751
Mga	Il12rb2	0.3204194424697966
Elf1	Atp1a1	0.3203528181463876
Rela	Sepw1	0.3203417054784051
Gata3	Phldb1	0.3202995820260587
Egr3	Atp1a1	0.3202951904050665
Bcl11b	Plscr3	0.32024817326451593
Ddit3	Mboat7	0.3201881230705288
Zfp688	Dusp1	0.32015423154204103
Fosl1	Ndrg1	0.3201530824604687
Bcl11b	Cnn2	0.32005166108928096
Creb1	Sepw1	0.32000638315650853
Atf6	Jmjd6	0.3198676997447849
Nfkb1	Ski	0.31985421850106377
Creb1	Hspa4l	0.319816854610404
Stat1	Lgals3bp	0.31979841424918287
Atf2	Ift57	0.31969612063085373
Arid5a	Rpa2	0.31966170679503825
Rel	Fes	0.31958595003371437
Aebp2	Traf6	0.31957733396248333
Ahr	Serpinb6b	0.3194940273143482
Hif1a	Ralb	0.31946824109275074
Atf3	Cd4	0.3194649548597954
Cbx2	Ldlrap1	0.319435808674864
Zfp202	Stard5	0.31940034449458055
Lyl1_Tal2	Oxct1	0.3193121984309554
Atf3	Fbxo18	0.31917032706584014
Atf5	Sh2b1	0.31880405734614325
Fosl1	Marveld1	0.3186533907347582
Gata3	Perp	0.3185575670708365
Cenpb	Ermp1	0.31836260002525574
Hif1a	Vps54	0.31833479102160045
Zfp62	Tcf12	0.3182133369586547
Egr2	Fth1	0.31817696335043777
Batf	Hspb11	0.3181341756646995
Stat4	Dclre1a	0.3180612260582679
Sp100	Ccng2	0.31792415276076247
Sp3	Fau	0.31777675971658226
Nfat5	Lgmn	0.3176498503585221
Bcl6	Grn	0.31757072268072994
Cdc5l	Procr	0.31744907337659123
Fosl1	Dhrs1	0.31721081536216433
Sox4	Ick	0.3170504161450397
Lyl1_Tal2	Sra1	0.31698874254776044
Zfp277	Plekha1	0.3168322726079028
Zfp688	Akr1c13	0.3166803517381288
Bhlhe40	Map3k14	0.3164760101450429
Tbx21	Cdk6	0.31596311553054535
Mga	Plscr3	0.31589272754492126
Foxn2	Hbs1l	0.3158452038384426
Hes6	H2-Ab1	0.31582541997517377
Tcf3	Kctd12	0.31571483584762494
Rel	Bcl3	0.3156740124331867
Irf2	Larp4b	0.3155558727816754
Tcf3	Zfp568	0.3154911843810718
Cdc5l	Moap1	0.31537781911829554
Zfp202	Anxa3	0.3152487763338545
Sp2	Wee1	0.31516529108619296
Pknox1	Cbx4	0.3150971263091019
Atf5	Klrd1	0.31506095768872766
Cenpb	Ly9	0.31502595787656396
Ahr	Skap2	0.31493176463912265
Stat1	Cpox	0.31487801575722674
Sp100	Ccl3	0.31476824688249017
Elf1	Tnf	0.314725100840354
Atf2	Inpp5a	0.314584714907736
Nfat5	Epb4.1l2	0.31454528717747665
Atf3	Papss1	0.3144985980324816
Sp3	Gltscr2	0.31443135761960417
Creb1	Tgoln1	0.3143373330661551
Tcf12	Rab21	0.3143078508100826
Bbx	Slc19a2	0.3142964615798056
Bcl11b	Fcgr2b	0.314170241303409
Jun	Vav1	0.3141517679785867
Egr3	Kifc3	0.3140654091383175
Zfp703	Il18r1	0.3140634192284122
Arid3a	Gne	0.31403438671259487
Fosl2	Lmna	0.31401786785569985
Fosb	Socs5	0.3139805202988373
Arid3a	Trmt5	0.3139597658935661
Atf6	Dusp12	0.31380331477857715
E4f1	Nr4a3	0.3136476774654501
Elf1	Nudt6	0.31364023868602153
Tbx21	Hist1h1c	0.3133590522327
Rela	Dusp1	0.3131797149927982
Mafg	Chst15	0.3129387323530064
Sp4	Acy1	0.3129224411843885
Rel	Slc39a1	0.3128636317124792
Cebpb	Plekha2	0.31276467812690834
Rreb1	2310033P09Rik	0.31260016526320966
Atf5	Slco3a1	0.312413162398714
Lef1	Papolg	0.31240961152935587
Atf5	Tmed3	0.3123393518903803
Zfp202	Hopx	0.3122118914123787
Drap1	Cd79b	0.3119379358207105
Sp4	Vegfb	0.3118547959003253
Bbx	Sec14l1	0.31180463247096846
Runx1	Rhebl1	0.3117618884303056
Zfp280c	Atad2b	0.31168703667215836
Fosl1	Fbxo4	0.31156816250464225
Elf1	Rcl1	0.3114918324426159
Zfp280c	Nrf1	0.31148420422741696
Stat3	Il1r1	0.3114079461146714
Pknox1	Hbs1l	0.3114059004154819
Bcl6	Nckap1	0.31122334740618574
Atf3	Dnajc21	0.31115257989336187
Atf3	Tapbp	0.3111492734569393
Rela	Adam10	0.3111219812488756
Gfi1	Phlda3	0.3110282970973375
Klf10_Klf11	Sav1	0.31089709237791163
Klf2	Eno3	0.3108044280615392
Cic	Socs2	0.3107813468779612
Cdc5l	Cmtm7	0.3106605587363279
Mafg	Ifitm1	0.3106260241020222
Ncoa1	Kcna3	0.31059514497012386
Rara	Map3k5	0.3105950684102552
Crem	Prf1	0.3105513221174988
Elf1	Qser1	0.3105449963700937
Elf1	St3gal1	0.3104740838185934
Bbx	Sptlc1	0.31023825746927647
Ahr	Fth1	0.31019363159413926
Zbtb44	Slc39a1	0.3101891675461721
Zfp688	Pten	0.3101881181101077
Atf3	Acin1	0.3100641358667394
Zfp426	Atp11a	0.3099930014965626
Zeb2	Plekho1	0.3099825095733124
Irf8	Cd70	0.30995503964293336
Egr2	Dusp1	0.309703871856285
Elf1	Piwil2	0.3096120012962579
Klf10_Klf11	Sqle	0.30957657104527436
Bach1	Slc29a3	0.309574433528259
Maff	Cdkn2c	0.30942534076486483
Nfatc1	Mllt6	0.30940337692116904
Atf3	Aim1	0.309359842520169
Gfi1	Cxcr6	0.30891739934741336
Atf3	Traf3	0.30875204784537624
Arid3a	Angptl4	0.30857903699409517
Skil	Traf6	0.30853020913115026
Stat4	Myo6	0.30850344035602884
Mtf2	Trim24	0.3084333087364548
Smad4	Tes	0.3084279189593654
Jun	Tec	0.30836140335607953
Hmga1_Hmga1-rs1	Lrba	0.3083266976062139
Foxo1	Sash3	0.3081888325091878
Zfp280c	Wdr1	0.3081653107259751
Mtf2	9030617O03Rik	0.30816129685748006
Zbtb44	Rtp4	0.30811717856585674
Zfp35	Creb1	0.30807042162018594
Bbx	Gypc	0.3080041440041248
Foxn2	Vrk2	0.30763571537063517
Sp100	Prkcd	0.3074643793348001
Cux1	Zdhhc2	0.30745464719167526
Klf10_Klf11	Thap4	0.3072966927437315
Zfp688	Tpd52	0.30720391146167425
Snapc2	Csnk1e	0.3070749231572406
Atf3	Gnb5	0.30697527204332964
Ahr	Psme2	0.3068908082261961
Egr3	Sfmbt1	0.3068874257808495
Arid3b	Itgb7	0.3068835887140604
Nfkb2	Il12rb1	0.3067283692745977
E4f1	Id1	0.30672765300207505
Gfi1	Sfmbt1	0.306584021414653
Relb	Inhba	0.30636518416896685
Klf13	Hmgcl	0.30625158826248067
Satb1_Satb2	Cog6	0.30601531362945544
Zhx1	Gtf2i	0.3059300481095646
Bcl6	Me2	0.30590333840389594
Tbx21	Bbc3	0.3058825671491706
Foxn2	Traf3	0.3057704532835449
Batf	Chm	0.30572550602118853
Atf3	Hook2	0.3055505473767378
Mef2d	Creb1	0.30551283099693605
Bcl6	Alpk2	0.30549271621679674
Sp3	Trim26	0.3054873339524272
Gata3	Nudt4	0.3054787679080535
Gabpa	Pigb	0.3054122886227575
Zfp426	Penk	0.30537991443539914
Ets2	B4galt1	0.3053366448161866
Irf8	Zbp1	0.3052734597781781
Fosl1	S100a6	0.30525314421121064
Bcl11b	Slc35d1	0.30512520073891913
Atf6	Irf4	0.3051059121613191
Jun	Ninj1	0.3050608146936854
Arid5a	Gem	0.30503333846959
Runx1	Ppp3cc	0.30499650397753353
Bbx	Dgat1	0.30499302444370147
Batf	Dram2	0.3049541230616636
Bcl11b	Tspan13	0.3049170973496498
Irf4	Cxcr5	0.30491412258227335
Sp3	Cdc42ep3	0.30486998988795466
Atf5	Tec	0.3048672613418182
Irf8	Stat2	0.304792357214984
Zfp707	Rpl24	0.30469920947511453
Zfp64	Pkp4	0.3046349030685259
Arid3a	Dhrs4	0.3045995312454244
Sp4	Atp11a	0.3045850046624927
Litaf	Parp9	0.30457513156916727
Kdm2b	Plekhf2	0.30457225340291194
Atf5	Il1rn	0.30451176460184426
Nfat5	Sirt2	0.3044051068532154
Bbx	Ctla4	0.3043500672691307
Atf3	Adam19	0.30432207916412624
Usf2	Max	0.30420019729307723
Bcl11b	Nfkb1	0.3041549076669454
Egr3	Tsc1	0.3040481886825921
Deaf1	Gata3	0.30392078593396965
Arid3b	Zfp36l2	0.30389373805517894
Arid5a	Stambp	0.30388425581709355
Arid3a	1600014C10Rik	0.3038607329739097
Bcl11b	Snx11	0.3037603924658896
Gata3	Lgals3	0.3037172752269667
Rreb1	Akr1c13	0.30368247773851853
Stat1	Tmem173	0.30362311330917346
Gata3	Ece1	0.30352515735870633
Arid2	Tspan3	0.30346025378909425
Cebpb	Ivd	0.3034112429141841
Stat3	Cpd	0.3033943588606428
Satb1_Satb2	Golm1	0.30335000569182036
Fos	Emp3	0.30332440975389663
Cc2d1a	Ltb	0.3033242320123185
Arid5a	Lactb	0.30327417154833847
E2f1	Atp1a1	0.3032531653317526
Atf5	Ptger4	0.3031548060766217
Zkscan1	Lpin2	0.30290922482032745
Zfp703	Ramp3	0.30283753885402687
Drap1	Pdlim4	0.30268610189856227
Zhx1	Pcmt1	0.30267392698922546
Elf1	Rbm15	0.30232933077141266
Ahr	Ccl3	0.30231344405539695
Fosl1	Atp6v1g1	0.3022826173307337
Klf6	Cd160	0.3020658329064039
Hif1a	Cmas	0.3020112918089768
Ahctf1	Tfpi	0.30195317724631454
Arid3b	Ramp3	0.30176497842885774
Nfat5	Rab21	0.3017642132170494
Cenpb	Bpnt1	0.3017336925907027
Bcl6	Ermp1	0.3015986671157793
Egr2	Gdi1	0.3015421203772133
Nfe2l2	Cd86	0.3015089128312496
Gata3	Sytl2	0.30149802948095494
Zfp280c	Igf2bp3	0.30126155252014386
Fli1	Ccl20	0.30117633781125874
Arid3a	Klf7	0.301080267614499
Bcl6	Arid5a	0.30098650266967997
Ankzf1	Ptpn2	0.3009462365264097
Fosl1	Sav1	0.30085983496800905
Bcl11b	Evi2a	0.3008512374813762
Phf20	Osbpl2	0.3008097869360923
Maff	Igfbp7	0.3004256149948764
Nr1d2	Phldb1	0.30030781262060524
Cdc5l	Trib2	0.3003074869349669
Stat3	Socs1	0.3002760007320676
Cux1	Pfkp	0.30021120687703406
Klf13	Impdh1	0.3001492120981625
Gfi1	Ifit1	0.3001199237374791
Hif1a	Sra1	0.299963243726618
Klf13	Bnip3	0.29977094797188164
Gfi1	St7l	0.2997442679130058
Atf5	Pcbp4	0.29964794493306524
Tbx21	Mapkbp1	0.2996458559647144
Atf3	Txk	0.29960231231525336
Foxo1	Vps37b	0.2995373251663359
Cebpb	Dhcr7	0.2992330380502548
Atf3	Gpr65	0.29922764463757523
Egr1	Tbxa2r	0.299047304135188
Gabpa	Gne	0.29901501814331655
Bcl6	Picalm	0.2989969293620508
Egr2	Adam19	0.2989914964902285
Nfkb1	Smox	0.29889704431314035
Fosl1	Npc2	0.2988297398785069
Bbx	Tiparp	0.2987731970001337
Batf	Qser1	0.2986803015330415
Fosb	Fndc3a	0.2986112464950902
Atf3	Plekhf2	0.29852295911470117
Gata3	Qtrtd1	0.2984715487114904
Stat3	Ptpn1	0.29842709663916744
Satb1	Gsn	0.29825798633072687
Stat1	Clic4	0.29823853193411987
Bcl11b	Larp4b	0.29823839895972504
Drap1	Trpv2	0.29822678764290145
Sp4	Ifngr2	0.298223829005282
Atf3	Larp4b	0.29822231575853386
Zfp277	Rexo4	0.29793295960909927
Thap7	Rraga	0.2978916580860713
Stat2	Galm	0.2977900449467009
Myc	Serpinb9	0.29771213285308606
Runx2	Ptprcap	0.29764275348341707
Sp3	Tnfrsf25	0.29761403217275884
Atf6	Picalm	0.29745272163911396
Elf1	Nfyb	0.2974381454047451
Nr1h2_Nr1h3	Epb4.1l2	0.29738036459117756
Atf5	Cndp2	0.29737711628487395
Cenpb	Ramp3	0.29732680985673987
Relb	Socs1	0.2972879659296579
Gata3	Tmbim1	0.29726066577356447
Fosl1	Athl1	0.2972002119708784
Rela	Reps1	0.29718393686277034
Ets2	Sertad3	0.29700053006622407
Zbtb44	Tex2	0.29698876348358993
Atf3	Sertad3	0.29698046151731927
Zfp280c	Slc14a1	0.2969544867973377
Elk3	L1cam	0.29689153670455726
Rlf	Arhgap17	0.2968673095781964
Ahr	Zfp445	0.2968471702800264
Atf2	Pcmt1	0.2966699528297997
Terf1	Piga	0.2966233839670973
Cebpg	Itpr3	0.29652724913840345
Cebpb	Cst3	0.29652295738876966
Lyl1_Tal2	Ddx19b	0.2964861979024491
Bcl11b	Moap1	0.2964537504635657
Zfp472	Slc35d1	0.29642405936303406
Zhx1	Cdadc1	0.2963652912726138
Smad4	Maff	0.296352850672566
Fosl1	Ddit3	0.2963178397463122
Bhlhe40	Pik3ca	0.2962670972308904
Klf4	Rnf19b	0.2961652086642479
Gfi1	Rexo4	0.29602826541022864
Cenpb	Lrmp	0.296018335663943
Klf10_Klf11	Tulp3	0.29599159829436283
Atf3	Map4k4	0.2958272103202464
Atf3	Cdk16	0.29572621585384895
Gata3	Plagl1	0.29569998779452344
Litaf	Ccl4	0.2956539416636338
Zfp91	Tle4	0.2956405091654811
Irf4	Ank1	0.29549465078229586
Irf4	Tmem38b	0.29546686329535654
Sp4	Cdadc1	0.2953350229229734
Ets2	Zadh2	0.2951982844165276
Patz1	Zadh2	0.2950983386361353
Creb3l2	Prpsap2	0.2950580153075776
Atf3	Il9	0.2949963818858393
Nfe2l2	Dusp22	0.2947457025187289
Cdc5l	Fli1	0.2947279702308937
Tef	Piga	0.2947138310592765
Hif1a	Syce2	0.29467613642392854
Jun	Skap2	0.2944480375965406
Irf2	Ifit2	0.2941929887346423
Tbx21	Slc23a2	0.29407820058061296
Arid3a	Tnfaip8	0.2940596434117074
Clock	Gyk	0.2940550813130992
Bach1	Pigb	0.294028231618354
Ankzf1	Acp5	0.2939335721178742
Gata3	Vim	0.2938658240610371
Stat5b	Got1	0.29384051550640233
Atf6	Nfkb1	0.2938136030151356
Deaf1	BC094916	0.2936613704493418
Cenpb	Reps1	0.29364298076718565
Kdm2b	Acy1	0.2933892561254724
Atf3	Galm	0.2932022938086779
Gata3	Rora	0.29303277444818265
Junb	Utrn	0.29303005344396005
Klf9	Litaf	0.2930216316894283
Ski	Cyth1	0.29290238760501197
Sp4	Slc3a2	0.2928387807171642
Gata3	Tnfrsf13c	0.2927894401180343
Rara	Irf4	0.2927489422315136
Nfe2l2	Anxa4	0.29257055919923014
Atf6	Tnfsf4	0.2925269436063159
Batf	1110007C09Rik	0.29231694468326586
Sp3	Tmtc4	0.29231082218631943
Zfp35	Moap1	0.29216119007038255
Stat1	Gbp4	0.29212447307861444
Rreb1	Tlcd1	0.2921233324985232
Bhlhe40	Twsg1	0.29203775337187765
Arid3a	Anapc1	0.2917089792845813
Arid3a	Ick	0.29169485757581437
Sp100	Tnfaip8	0.29164632945497737
Egr1	Vdac1	0.29155889064803486
Ahr	Acsl5	0.29150273548139527
Bbx	Ddr1	0.2913732652153226
Egr3	Srpk1	0.2912824690482738
Rest	Nudt4	0.2912206953014089
Hes6	Dgat1	0.29116936795285076
Mga	Rps6ka2	0.29115888579568694
Gata3	Runx2	0.2911095767398689
Bcl6	Psme1	0.29094359778350165
Zbtb1	Ifitm1	0.2909124877230638
Klf4	Chst12	0.29086832642553595
Batf	Zmat3	0.29078100266904416
Atf6	4632428N05Rik	0.29076464434672233
Cebpb	Ggta1	0.2905576142267102
Egr2	Lrrfip1	0.2904689108529628
Nr4a1	Dnajc27	0.2904018995781641
Atf5	Gtse1	0.2902444392871013
Foxo3	Ldlrap1	0.29014488921612447
Bbx	Slc25a30	0.2900212160315152
Creb3l2	Pdcd1lg2	0.289687477106935
Bcl11b	Sepp1	0.289453415819548
Zfp277	Acad9	0.2893635408329279
Cic	Nme4	0.2893295791609217
Creb3l2	Bzw2	0.28929492155153225
Zeb2	Adora2a	0.2891486754753414
Atf6	Lif	0.2890403484420845
Zfp688	Dcxr	0.289036156977969
Fosl1	Tnnt2	0.28895703766080116
Bbx	Dctn4	0.2889452153738721
Tbx21	Tex261	0.288787847527885
Pou6f1	Ncoa1	0.2887656891597107
Jun	1110007C09Rik	0.2886759491023344
Cggbp1	Chic2	0.2885667665443229
Fosl1	Evi2a	0.2885305495008075
Zfp426	Ccng1	0.2884917687773687
Hif1a	Gap43	0.288404718787878
Bcl6	Emb	0.28816945487952084
Sp3	Arrb2	0.2881037217377246
Bach1	Nrf1	0.2880536514839379
Rara	Auh	0.2880501072480698
Lyl1_Tal2	Hsd17b7	0.28801103315256193
Stat4	Dram2	0.2879201926660283
Atf3	Chka	0.2878407384658198
Klf13	Lrmp	0.28767030938920035
Snapc2	Rnf113a1	0.28763741726033154
Atf3	Epb4.1l2	0.28758704177194816
Rara	Ets2	0.2874403432916143
Rela	Rap2b	0.2873438985734843
Cenpb	Pgrmc1	0.2873193746250947
Gata3	Cdc42ep3	0.28731294920337935
Zbtb7b	Brd3	0.2871996883212903
Klf4	Osbpl2	0.2871827048461919
Atf3	Gnpda1	0.28699608217031425
Fosl1	Ypel5	0.2868310224955084
Ankzf1	Ccdc92	0.2868270656198927
Atf3	Tec	0.2868216494464254
Bach1	Exoc6	0.28679762771559236
Arid3b	Stk4	0.28659643991358186
Bcl6	Gatm	0.2864104274615724
Bcl6	Marcks	0.2862061586429545
Satb1_Satb2	Rgs16	0.28617348310043855
Atf6	Rassf1	0.28616325921456265
Sp100	Pde7a	0.2861143351925284
Bcl6	Ncoa1	0.28589975356092134
Elf1	Tspan2	0.2858210413285339
Jun	Ank1	0.28579230794787447
Zbtb44	1600014C10Rik	0.2857910530863722
Jun	Hook2	0.28572073308179136
Irf4	Tle4	0.28564898595619803
Irf4	Nxn	0.2855677885986969
Rel	Gimap4	0.28553165920632795
Atf5	Cpox	0.28547086833946034
Egr2	F2rl1	0.28538836792907574
Klf10_Klf11	Ctnna1	0.2853425762338293
Zfp688	Ppcdc	0.2852590210697299
Rara	Eps8l1	0.28501627586381495
Zfp688	Ppp1r10	0.284967324995954
Hes6	Gimap7	0.28482267325269706
Bcl11b	Myb	0.28482036440571024
Zfp62	Rraga	0.28469440716107086
Stat1	Crem	0.2846850118008485
Zfp62	Ldlrap1	0.2846221372045089
Foxn2	Ascc1	0.2845318609839623
Zfp62	Adam10	0.2844204726050322
Zfp688	Pts	0.2842326416504908
Zbtb7a	Bbc3	0.28415622383940553
Arid3b	Mfge8	0.2840959752846052
Foxn2	Nek6	0.28377409463476455
Nfe2l2	Slc2a1	0.2837050962891413
Arid3b	Rreb1	0.28350554512302417
Zbtb44	1110007C09Rik	0.2834104548961883
Zfp64	Arrb2	0.28338718436577104
Arid5a	Got1	0.2833463494673961
Junb	Tsc22d3	0.2831707477157397
Creb3l2	Foxp1	0.28313143312585465
Atf3	Sema4d	0.28302448061290497
Bcl11b	Cmah	0.2828794019241988
Tbx21	Gtse1	0.28270870211546306
Irf2	Gbp4	0.2826920738894414
Fosl1	Tmem176b	0.2824534620492546
Zbed4	Cep68	0.28243057644822656
Zbtb44	Fli1	0.28241992692963525
Rela	Cxcr5	0.28233506721364376
Lyl1_Tal2	Vps54	0.2822476844483123
Arid3a	Fosl2	0.2821851231204576
Zfp688	Cdadc1	0.28211615048100025
Klf2	Cd274	0.28190989944123934
Bcl6	Il24	0.2818461067641441
Kdm2b	Il21	0.2816469615722651
Ets2	Minpp1	0.2815667549950852
Lyl1_Tal2	Gfi1	0.2813520502392214
Cdc5l	Rpl10a	0.281308486115573
Drap1	Flt3l	0.2813000523856881
Sp4	Mllt3	0.281221427843107
Egr3	Fbxo11	0.2811470826792314
Hes6	Ermp1	0.2811427084294461
Atf5	Pkp3	0.28113602655774983
Junb	Glcci1	0.2811231412799984
Zfp617	Pcmt1	0.28111141780862403
Xbp1	Rassf1	0.2810816813389859
Cdc5l	Klf3	0.28108149078914213
Atf5	Cd70	0.28102898490626893
Mafg	Tspan3	0.2809361807152242
Zfp688	Pnkd	0.28063295712006797
Runx2	Atp6v1g1	0.28062151743469976
Mafg	Angptl4	0.2805681179875291
Drap1	Ltb	0.28055606069742045
Gata3	Cpox	0.28055426575330733
Hif1a	Pck2	0.2805193374499828
Atf5	Gyk	0.28048345100326166
Cux1	Rassf3	0.28046618624535913
Zhx1	Trib3	0.28037043225770863
Bcl6	Ski	0.2803067029920714
Arid3b	Eps8l1	0.2802012279367292
Elf1	Dusp12	0.2800424476946608
Tbx21	Alpk2	0.27998097894883234
Trps1	Nckap1	0.27970232757369673
Cc2d1a	Bmyc	0.27959683776765976
Arid3b	Aldh3a2	0.2794837739914908
Egr2	Rcsd1	0.2794707847278993
Nfkb2	Cish	0.2794485272905668
Nr4a2	Nsmaf	0.2793399856604267
Bcl6	Uros	0.2792993446865464
Klf4	Psmd8	0.2792566854132792
Zbtb44	Parp9	0.27905112577608804
Hif3a	Chst15	0.2790208054369999
Mef2d	Antxr2	0.2790004473283674
Nfkb2	Tmbim1	0.27898080497471045
Bbx	Rnh1	0.27887179000996243
Zhx1	Ick	0.27882645438044384
Atf6	Mapk6	0.2787605206108832
Mxi1	Ssbp4	0.2785120648326507
E2f1	Ppp1cc	0.2785078080400696
Arid2	Tyms-ps	0.27847344031282617
Etv6	Asf1a	0.2784520654950333
