TF	Target	Confidence
Hmga1_Hmga1-rs1	Ptpn1	0.563110414317976
Arid2	R3hdm1	0.562902141548139
Klf4	Eif4e3	0.5625896942019688
Bhlhe40	Cyth3	0.56248598695548
E2f1	Ndst1	0.5624726224327642
Zfp386	Fez2	0.5623718124990883
Cic	Egln3	0.5623149823832838
Cux1	Cd70	0.561781384851114
Skil	Acvr1b	0.5616293731621069
Elk4	Cd5l	0.5614940083242371
Bcl11b	Prkca	0.5613174701432215
Bhlhe40	Tab2	0.5610387722615097
Creb1	Tsc22d3	0.5606156949513759
Egr1	Rpl36al	0.5605059182495875
Cic	Tnfrsf25	0.5604894935086395
Hmga1_Hmga1-rs1	Gnptab	0.560285014471116
Cic	Socs2	0.5602704461158852
Mga	Tgm2	0.5597060009669396
Ddit3	Xrcc5	0.559639631840401
Egr3	Egr3	0.5596226623317138
Elf1	Slco3a1	0.5596149252615217
Klf13	Tbxa2r	0.5595708378500581
Elk3	Arid5a	0.558473008500235
Tcf3	Jak3	0.5584018481172015
Klf4	Cdkn1b	0.5583301728231951
Cic	Frmd4b	0.5581235292044137
Nfatc1	Hook2	0.557862433294736
Tal2	Tnfrsf13c	0.5576987973598084
Klf4	Dhrs1	0.5574531766318633
Tsc22d1	Pigb	0.557058467018634
Elk3	Skil	0.5565808648752282
Hif1a	Helb	0.5564692998817704
Zfp277	Dnmt3b	0.5562073375946255
Zeb2	Abcd3	0.5561875572381958
Cic	Fbxo2	0.5560781510131234
Cux1	Celf2	0.556044539366737
Cux1	Lrmp	0.5557427269371182
Egr1	Dyx1c1	0.555643403406928
Plagl2	Sun1	0.5555458918939765
Cenpb	Ercc5	0.5552387532392437
Irf9	Parp9	0.55498951650929
Irf4	Cyth3	0.5547472785606129
Bhlhe40	Ltb	0.554741726646192
Cic	Mapkapk2	0.5542291172026927
Ets1	Rgs19	0.554229057451192
Ddit3	Tpst1	0.554207939974791
Srebf1	Mgll	0.5540512428175052
Cebpb	Tyms	0.5539378158304543
Etv6	Id3	0.5535425358798841
Fli1	Lpxn	0.5526872546335858
E2f1	Rpa2	0.552227112754192
Mxi1	Pdxp	0.5522232671117382
Ikzf4	Ccbl2	0.551991700675426
Batf	Bmpr1a	0.5515555212828099
