TF	Target	Confidence
Dbp	Pde6d	0.17318234879812677
Dr1	Abcb1b	0.17317916520359178
Nfat5	Mdn1	0.17315727307722895
Arid5a	Kcnmb4	0.1731538191139519
Hif1a	Rbms2	0.1731445184134487
Bcl11b	Stk39	0.17311617543188473
Runx1	Txndc17	0.17310728534604114
Fosb	Ss18	0.1731050325508472
Zbtb1	Calcrl	0.17309361707204474
Gata3	Il18r1	0.17308712399007264
Bcl11b	Igf2bp3	0.17308708574522402
Rxra	Epcam	0.17306780964164692
Foxn2	Exoc6	0.17304922418184188
Sp3	Ifitm1	0.17302198369777655
Nfe2l2	Mapk6	0.17301187112668148
E4f1	Tnf	0.17298433025503102
Zfp52	Golm1	0.17292120672912614
Cdc5l	Serpinb6b	0.17287841085719458
Arid5a	Ifi203	0.17286530691518898
Cdc5l	Isg20	0.17284429182766947
Arid5a	Endod1	0.17283021072324456
Nfat5	Id3	0.17280515607519698
Elk3	Myo10	0.17278124198507472
Myb	Trip10	0.17274042323574734
Bbx	Npc2	0.17273874692419067
Nr4a1	Sh3kbp1	0.1727221858720619
Zfp526	Mllt3	0.1727137374528045
Hif1a	Bcl2	0.17270887731950468
Ets2	Prf1	0.1727060013688907
Rxrb	4632428N05Rik	0.1727059031653111
Stat5b	Ercc5	0.17268296923261617
Atf2	Riok3	0.17262077981198853
Atf5	Ormdl1	0.172615218861898
Zfp202	Ptp4a3	0.17259798787803693
Nr4a2	Hopx	0.1725963549045516
Klf10_Klf11	Ccdc50	0.17258791109591276
Cenpb	Snx11	0.17249291264896327
Klf6	Rad52	0.17248707434630894
Cic	Il1rn	0.17247254176811588
Zfp68	Nsmaf	0.172431281635665
Hmga1_Hmga1-rs1	Krtcap2	0.1724137397510016
Cggbp1	Ethe1	0.17240869448169738
Phf20	Tspan13	0.1724020744792758
Zbtb1	Bmp2k	0.17236438686964572
Zfp472	Nr4a3	0.1723584298162344
Runx1	Socs2	0.17235689489704797
Bcl6	Syne1	0.17234661099946447
Runx2	Pacs1	0.1722965837906576
Atf3	Trim26	0.17227505790871667
Ncoa1	Gripap1	0.1722680910329416
Zfp64	Itpr1	0.17224871712356404
Hsf1	Il9	0.17222114147620948
Rxrb	Mnda	0.17221978257574622
Ets2	Il7r	0.17221504854247216
Bcl6	Cd28	0.17213219588520157
Klf2	Slc35d1	0.17212952874211063
Nr3c1	Ss18	0.17209910856073996
Irf2	Psme2	0.17209552582105547
Usf2	Rab4b	0.17208690352688905
Atf5	Ptp4a3	0.17208024240578013
Stat4	Pml	0.1720651787344457
Mef2d	Pten	0.17205216471884666
Cenpb	Fam114a2	0.17203825666757666
Drap1	Aes	0.1720176621140267
Rbpj	Hspg2	0.17197113632291416
Hmga1_Hmga1-rs1	Srgn	0.17194870238620052
Nfat5	Gfi1	0.1719461038978377
Arid2	Cpox	0.17193996187237104
Arid3a	Gyk	0.17192610513279394
Atf6	Srpk2	0.17191714345873532
Fosl2	Prkd3	0.17191418364933098
Zfp707	Mafg	0.17191007979177741
E2f1	Cnnm3	0.17190960318899062
Gata3	Ctla2a	0.17189307020029476
Foxk2_Foxp1...	Slc39a1	0.17188834788571883
Batf	Gimap7	0.17187649969049534
Lyl1_Tal2	Clic1	0.17184612435975133
Trps1	Creb1	0.17182305481064009
Lyl1_Tal2	Prkch	0.17181820256029323
Mtf2	Stat3	0.17181290819613593
Foxn2	Pdcd1	0.17181068252017684
Klf4	Nkain1	0.17178065335894988
Fosb	Bcl11b	0.17177600910834412
Bcl6	Sema4a	0.17175998659652147
Ikzf4	Kcna3	0.17174669378760832
Bcl6	Tcf12	0.17172529536323922
Egr1	Asns	0.17171776348229328
Nr4a1	Anxa4	0.17171113528969906
Egr2	Bambi	0.17170120125001065
Elf1	Slc39a1	0.1716847225979652
Sp3	Cd4	0.171680889547707
Zfp329	Retsat	0.17165930056851764
Bcl11b	Ppm1d	0.1716554645365974
Cic	Cltb	0.1716474485100219
Pbx2	1600014C10Rik	0.17164552128759292
Relb	Ndrg1	0.1716407622864885
Relb	Qars	0.17163555582434653
Pbx2	Chm	0.1715902531795942
Gtf2ird1	Ncdn	0.1715729285127573
Atf3	Dhrs1	0.17156232382252457
Pknox1	Slc2a1	0.17152797896093008
Stat2	Zbp1	0.1715236082401188
Zfp202	Ubtd1	0.17149595758465996
Zbtb22	H2afx	0.17149432611223536
Nfil3	Ada	0.17149344424329516
Fli1	Tbxa2r	0.17144758851604192
Irf7	Mina	0.17144592251990032
Klf6	Syf2	0.1714204123165518
Zfp202	Slc23a2	0.17139131023496268
Stat5b	Chm	0.17139057089128318
Zbtb22	Snx19	0.17138818221906027
Batf	BC021614	0.17138029270925126
Mef2d	Ifit2	0.1713517370154296
Bbx	Mmd	0.1713484946667676
Crem	Arl4c	0.17125894540963205
Egr2	Kcnmb4	0.17124558666181677
Nfat5	St7l	0.17123369877839456
Runx1	Egln1	0.17123141344287507
Arid2	Map3k14	0.1711785761938751
Mafg	Mapkapk2	0.17117769420254325
Zfp280c	1110057K04Rik	0.17115772670859852
Hsf1	Iqgap2	0.17113795119928266
Hif1a	Crtam	0.17113635822816853
Snapc2	Slc3a2	0.17113367908876387
Atf2	Ramp3	0.17111870667626827
Zhx1	Ccbl2	0.1711048906673397
Egr2	Rgs11	0.17109468857665766
Klf6	Aim1	0.17107729557766238
Cux1	Tspan3	0.17103185895756556
Rbpj	Lbp	0.17102442017457575
Ahctf1	Cyth3	0.17101652726053906
Hmga1_Hmga1-rs1	Rtn4	0.17101409462131323
Atf6	Kcnmb4	0.17101304963689024
Atf6	Fas	0.17097655614913032
Mxd4	Rtn4	0.17097226378976338
Rorc	Siah1a	0.17094061390210946
Bcl11b	Adrb2	0.17087725085584593
Zbtb22	Itgb5	0.17084327554852718
Stat3	Casp3	0.17083354953120178
Rxrb	Cst3	0.17081148629382448
Arid5a	Hopx	0.17076591443236877
Cdc5l	Sox4	0.170742108621883
Nfkb2	Ptpn11	0.17073167113162357
Ahr	Sf3b3	0.17071997291018326
Creb1	Crem	0.17071412768519767
Zfp275	Vgll4	0.1707132198224045
Zfp472	Lgals3bp	0.1707022439224274
Smad4	1110007C09Rik	0.17069740187873883
Atf6b	Idi1	0.1706852222811326
Zfp426	Slamf7	0.17068101260150093
Cggbp1	Chka	0.17065982264565727
Sp100	Dffb	0.17065255917625022
Kdm2b	Pfkp	0.17064476594793154
Kdm2b	Lrrc59	0.17064389738073782
Terf1	Nfkb1	0.17063605859254993
Srf	Ctla2a	0.17062938001335204
Atf5	S100a6	0.17062544040851724
Arid5a	Socs3	0.1706248180823693
Foxo1	Papolg	0.17062298016146438
Hsf1	Sdc3	0.17059431376214884
Cebpb	Zmat3	0.17056938346286676
Ikzf4	Trim24	0.17050547571618013
Stat4	Rps6ka2	0.17044781590881553
Kdm2b	Il18r1	0.17040561565798562
Tal2	Nfkb2	0.17035874933578454
Zhx1	Thap4	0.17034107403455612
Drap1	Eid1	0.1703191071978658
Fli1	Ypel3	0.17031851144740096
Clock	Slc29a3	0.1703142835740915
Zbtb44	Acy1	0.17030937825006287
Rxrb	Prnp	0.17027763137757268
Runx2	Gfi1	0.17023287178647661
Relb	Nfe2l2	0.17020172992877702
Zfp707	Cd1d1	0.17017988457275857
Hmga1	Cdk6	0.17017959791264559
Zbtb22	Dtl	0.17017418347090096
Mxi1	Gja1	0.1701533514400717
Tcf12	Rpl24	0.1701436025866765
Elk4	Tspan6	0.17013874892544734
Satb1_Satb2	Il9	0.17006351834485178
Zfp280c	Spn	0.17004972882199954
Zfp202	Anapc1	0.17002788519537804
Gata3	Atp11a	0.17001292696467896
Lyl1_Tal2	Aldoa	0.1700127184484529
Zfp322a	Chac1	0.1700077442768977
Mtf2	N4bp2l1	0.1699992658303382
Egr3	Atp1a1	0.1699696710795785
Sp3	Dffb	0.16996927688919872
Rxrb	Tmem38b	0.16994788257987148
Rxrb	Myo10	0.16993049850665942
Phf20	Ulk2	0.16992328270203427
Gfi1	Kctd14	0.16991311696125522
Zfp52	Vps54	0.16991049778480083
Stat5b	Clic4	0.16987997643882502
Satb1	Klf2	0.16986971561198239
Mtf2	Aldh3a2	0.1698114960493522
Snapc2	Rnf181	0.16980983628031499
Nr4a1	Gpr65	0.16979320602878956
Maff	Igfbp7	0.16977997999503103
Zfp64	Vwa5a	0.169776449688664
Zkscan1	Lime1	0.16975068552600314
Atf6	Pgm1	0.1697279207539799
Arid3a	BC029722	0.16971334399855154
Zfp707	Plod2	0.16970796004781818
Ahr	Sesn3	0.16970499535252648
Thap7	Id1	0.1696467488427772
Lef1	Litaf	0.16964222751373526
Cic	Slco3a1	0.16964154950278143
Snapc2	Ada	0.16961334742736867
Hmga1_Hmga1-rs1	Il1r1	0.16957625898520345
Egr1	Cdc23	0.16956670929952344
Lyl1_Tal2	Ptprcap	0.16955501378289473
Myc	Hsd17b7	0.16954882228301715
Arid3a	Dusp14	0.1695487079834147
Kdm2b	Tcf12	0.1695249536559148
Nr1h2_Nr1h3	Tacc2	0.16952071519012002
Tef	Slc1a4	0.16951109565485
Elk4	Pdcd1	0.16948254387164208
Bbx	Klf10	0.1694346196116554
Atf2	Snx19	0.16942834704691678
Rreb1	Cdkn2d	0.16940209412143936
Drap1	Fam114a2	0.1693995380041059
Zfp64	Itpr3	0.169386112237912
Cic	Pdpn	0.16937613615771818
Dzip1	Mmachc	0.16937071211871135
Sp110	Emp3	0.16935473763235376
Ikzf4	Slc14a1	0.16934605365856936
Cdc5l	Ets2	0.1693313866408861
Batf	Thoc3	0.16931787034410073
Nr3c1	Qrich1	0.16931053728679102
Irf1	Cd4	0.16930641590749307
Nfat5	Itpr1	0.1693033988955731
Creb3l2	Rpa2	0.16929610951670826
Mtf2	Egr2	0.1692733691044377
Stat1	Glipr1	0.16923790589954257
Zfp688	Itpk1	0.16923529473271515
Atf5	Inpp5b	0.16920461260280417
Zfp568	Heatr1	0.1692025997292408
Hmga1_Hmga1-rs1	Lrmp	0.16915472198236736
Myb	Surf4	0.16909034805942458
Atf6	Ccrn4l	0.16903485838868104
Zfp91	Fndc3a	0.1690211563610433
Cdc5l	N4bp2l1	0.16899803728635143
Fli1	Batf	0.16898490079721085
Atf2	Ankrd13c	0.1689492182724618
Creb1	Pck2	0.1689270694964664
Nfat5	Txk	0.16889345592995575
Bcl11b	Rcsd1	0.16887013967556486
Atf2	9030617O03Rik	0.16883513544171957
Foxo3	Mical1	0.16881265067741513
Hmgb3	Nkain1	0.16881253661617945
Cbx2	Stard5	0.16878204239973793
Ahr	Id3	0.1687711028668636
Bcl6	Rhoq	0.16876447606227196
Bcl6	Cd47	0.16869822962975878
Nr1h2_Nr1h3	E330009J07Rik	0.16867755702489828
Klf10_Klf11	Cdkn1b	0.16866693006496503
Foxo1	Inadl	0.16865214847603083
Egr1	Ncs1	0.1686390937703799
Hbp1	Egr2	0.16863368978626903
Nfe2l2	Ccr7	0.1685980907316219
Nr4a1	Dzip1	0.16859727494234056
Bcl11b	Stambp	0.16850533965613224
Ankzf1	1110007C09Rik	0.168412255081702
Phf20	Cyr61	0.16838850245174763
Zfp707	Rbpj	0.16838297962809612
Mxi1	Dusp2	0.1683743724857787
Mtf2	Spn	0.16835824568768332
Rel	Il2ra	0.16833522846144688
Zeb1	Slc25a30	0.16830449791169944
Pknox1	Jmjd6	0.16829853956655239
Zbtb1	Gadd45g	0.1682927686386071
Zbtb1	Il3	0.16829147725407556
Clock	Tnni1	0.16828953124295476
Crem	Crtam	0.16828934419612074
Smad4	Asnsd1	0.16824774399078934
Fos	Sf3b3	0.16823609260931194
Tal2	Pter	0.16822657886705883
Rel	Rras	0.1682244327157083
Elf1	Il10	0.1682081568168481
Dbp	Batf	0.1682042216135966
Ahctf1	Pccb	0.16820413117828048
Zeb1	Eef1a1	0.16819506259026407
Bach1	Pdcd1	0.16819175308822587
Zbtb7a	St7l	0.16819075393499072
Dbp	Dusp12	0.16814662297541128
Arid2	Dclre1a	0.16814184349194317
Pou6f1	Sema4f	0.16813260193127955
Cggbp1	Chic2	0.16810734101702107
Zfp526	Ick	0.16810311252368482
Zfp35	Kcnmb4	0.16807801478289341
Deaf1	Batf	0.16807664429975755
Plagl2	Akap12	0.16802758416855534
Bbx	Aen	0.16802290224467287
Nr4a1	Hsd17b7	0.16801631984934196
Foxo3	Myo18a	0.16799971606402841
Zfp617	Dcxr	0.16796156936162276
Cc2d1a	Acad8	0.16791527794102423
Nfkb2	Ninj1	0.1679065033410263
Foxn2	Stambp	0.16790565335493357
Zbed4	Cd79b	0.16785989295282033
Cebpg	Larp4b	0.1678564723355339
Klf10_Klf11	Myd88	0.1678511667931022
Zkscan1	Sgk1	0.16781838538748461
Egr2	Acvr1b	0.16780750377068854
Zbtb1	Rgs1	0.16780709949760408
Nfe2l2	Tapbp	0.16776686019416442
Ahctf1	Ppp3ca	0.16776501962469947
Elf1	Slc39a14	0.16775500320374825
Ankzf1	Rad52	0.16772013780594885
Zbtb44	Mmd	0.1677194586924734
Xbp1	Nfkb2	0.1676911772202363
Cux1	Acsl5	0.16768596790115275
Arid3b	Atad2b	0.1676762692647441
Foxo3	Rgs1	0.16765308380238286
Ncoa3	Hmgcr	0.16762913815483027
Zfp202	Rpl36al	0.1676234029076683
Mafg	Sars	0.16753869020992695
Clock	Tyw1	0.16751445527516984
Arid2	H1f0	0.16748364281793693
Tbx21	Tbx21	0.16747530006085443
Cggbp1	Hexb	0.1674742114395451
Drap1	Dnajc21	0.16747217810886061
Klf10	Abca1	0.16746125085464791
Runx2	Acot13	0.1674502862748639
Stat4	Impa2	0.1674388560232628
Zfp472	Trip10	0.16742888714858528
Lef1	Nfat5	0.16739686000489173
Litaf	Mpzl2	0.16730684199997425
Stat4	Acot13	0.1672697202095036
Rara	Trps1	0.1672578221550376
Pou6f1	Tex261	0.1672462035527943
Lyl1_Tal2	Hist1h1c	0.16715142106537928
Batf	Flt3l	0.16709689512375403
Zbtb1	Dhrs1	0.16708630967233218
Nfe2l2	Adipor2	0.16706836019578997
Ddit3	1110057K04Rik	0.16702915501852844
Fosl1	Plk2	0.16700646944293773
Elk3	Adarb1	0.1669979324779638
Zfp707	2310033P09Rik	0.1669964437143736
Hmga1_Hmga1-rs1	Ptpn11	0.16697526393479367
Zfp280c	Ctss	0.1668943624322773
Hif1a	Casp6	0.16686103199834623
Zbtb22	Vapb	0.16686005043364294
Zfp202	Nrip1	0.16681434162077824
Zfp654	Rras	0.16678110477885832
Cic	Prkch	0.16676660740514915
Arid5a	Adck1	0.16676537930096236
Kdm2b	Dnajc21	0.1667602884424011
Rbpj	Ptpre	0.16673580790046738
Arid5a	Dlst	0.16672169009356463
Foxp1	Ift57	0.16671601381848977
Srf	Socs1	0.16671207059773385
Foxo1	Ncdn	0.16670264811530544
Relb	Furin	0.1667017773627597
Cenpb	Sox4	0.16667901023441967
Batf	Dctn4	0.1666643722326342
Nfkb1	Nfkb2	0.1665809141475968
Tbx21	Rbm15	0.16657328759508272
Atf3	Ctla2b	0.16654629907644558
Gabpa	Snx19	0.1665221019148141
Zfp277	Plod2	0.16650960675284276
Zfp296	Pdcd1lg2	0.16649454356989146
Drap1	Vgll4	0.16648875198761792
Mef2d	Lgals3	0.16645329028196443
Zfp280c	Fut8	0.1664190015915299
Mtf2	Pdzk1ip1	0.16632528601948082
Zfp426	Cyr61	0.16631664723813921
Skil	Ehd4	0.16631452508318978
Cenpb	Ppm1d	0.16631385741150517
Zbtb44	Rbms2	0.1663009991880846
E2f1	Mboat7	0.1662881590092451
Gata3	Slamf6	0.16626125804386016
Fosl2	Vwa5a	0.1662499966717097
Nr4a2	Ccr7	0.1662487409805289
Bcl6	Mical1	0.166242797115994
Arid5a	Hook2	0.16623400882148953
Zfp280c	Ppme1	0.1662238317960022
Cic	Alpk2	0.16621394114692878
Rara	Creb3l2	0.16620964746450784
Hbp1	Cebpg	0.16620948006409764
Elf1	Icam2	0.16620690356992052
Srf	Skil	0.1661767305834969
Irf7	Snx11	0.16616916183080854
E4f1	Il1rn	0.1661588215478611
Relb	Itgb7	0.16614588521232898
Cebpb	Dusp6	0.16612916851358706
Fosb	Parp6	0.16610750499694382
Lyl1_Tal2	Dpep2	0.16610698039337113
Zbtb17	Dtl	0.16607383071844595
Rlf	Rdh10	0.16605606895508063
Batf	Dtl	0.1660500406330474
Ahr	Zfp36	0.16603304843948952
Srf	Sema4f	0.1660012357349725
Cc2d1a	Vim	0.1659726568589598
Egr2	Rara	0.16597165741990572
Bbx	Dph1	0.16591991943765827
Zfp386	Procr	0.16588482156899487
Klf6	Atp6v1g1	0.16587059683392524
Cggbp1	Commd9	0.1658549066068804
Nfat5	Ift57	0.16578992757012256
Gata3	Nck2	0.16577226391394695
Zfp322a	Cdc23	0.16575858955802025
Plscr1	Tnni1	0.16575371420859386
Arid3b	Tnni1	0.16574388438003418
Atf5	Slc38a1	0.16572874276675875
Hmgb3	Inpp5b	0.16572583159781396
Zfp526	Gemin6	0.16570842575048006
Cenpb	Sh2d3c	0.16567363426837012
Egr2	H2-Eb1	0.16566632371364332
Zfp202	St3gal1	0.16565954933014215
Zfp426	Exosc8	0.16563181940205962
Hsf1	Arf1	0.1656293826837546
Arid2	Gmfg	0.16562589314179443
Egr3	Slc2a3	0.16561623177964024
Etv6	Vamp2	0.16557849312821737
Klf6	Vav3	0.16555285584739687
Cic	Ncs1	0.16550415480051084
Gtf2ird1	Smg5	0.16550141537585272
Ahr	Gusb	0.16543835428179854
Ankzf1	Tmem43	0.16541957930943596
Eea1	Tnfaip8	0.1654155177015142
Terf1	Nudt4	0.16541379854628913
Irf1	Rcsd1	0.16539258575090643
Dzip1	Ctnna1	0.1653695060728223
Irf1	Inpp5b	0.16534904463556443
Atf2	Gla	0.1653429731112538
Zbtb1	Nfkbie	0.16530601045690896
Kdm2b	Ankmy2	0.16528028938748796
Stat5b	Nudt6	0.165275338606095
Zbtb22	Pim1	0.1652452179628967
Mxi1	Cpd	0.16523180609016686
Nfic	Tmem176b	0.16522605246105837
Kdm5b	Ccng1	0.16522495146772953
Elk3	Hist1h1c	0.16520481027073552
Atf6	Arrb2	0.16518988237490473
Arid3b	Son	0.16516707122462637
Sp110	Tspan6	0.1650910360061929
Hif3a	Cd83	0.16508382842488556
Nfkb1	Rora	0.16506111922863498
Arid3b	Abcg2	0.16504270654053999
Gtf2ird1	Pgm2	0.16501382070988657
Atf6	Arid5a	0.16501130434957756
Rel	Abcb9	0.165007905163851
Zfp277	Psph	0.16500149218394555
Hif1a	Rab4b	0.16496106397482213
Zfp280c	Rxra	0.16492315838950078
Nfat5	Ppap2a	0.1649199794243431
Ets1	4833439L19Rik	0.16491656226333695
Zbtb1	Tal2	0.16491484893643493
Bbx	Ly6c1	0.16490704691399738
Zfp296	Rcsd1	0.1648502638504542
Zfp707	Ero1l	0.16484746486991542
Creb1	Fau	0.16483098881678127
Dbp	Notch2	0.16481709937734057
Hif1a	Ripk3	0.16480228195704583
Bbx	Sirt2	0.16479255388228864
Elf1	Sec24d	0.164776428768438
Tbx21	Mllt6	0.164771999549575
Creb3l2	Anln	0.16476393666015332
Clock	Atp1a1	0.16474711115013885
Bbx	Piga	0.16471754040427045
Tsc22d1	Timd2	0.16471266323881573
Bbx	Dclre1a	0.16471217708193897
Nfat5	Il3	0.16470990071532388
Tulp3	Tm9sf4	0.1647018697409417
Mxi1	Xrcc5	0.16469704677181407
Hif1a	Idh1	0.16461745248118287
Zhx1	Avpi1	0.16460602625828535
Gtf2ird1	Sdc3	0.16460414115214395
Ahctf1	Mboat7	0.1645520889243981
Ankzf1	Itgb7	0.16454125900943084
Creb1	Lilrb4	0.16452756153379255
Phf20	Cttn	0.16451898136851018
Stat1	Acy1	0.1644969338271245
Sp110	Pdxp	0.16449438796856597
Batf	Trps1	0.16448886646695016
Atf6	Traf3	0.16448123165636008
Bbx	Slc25a30	0.16447163361128214
Nfkb2	Gne	0.164421009423812
Ahr	Ctla2a	0.16441014103758167
Nr3c1	Aen	0.16439958689180623
Klf10_Klf11	Aldh3a2	0.16438469847269688
Atf3	Cyth3	0.16438304152704042
Zfp526	Pde8a	0.16433611466707487
Egr1	Fam114a2	0.16428895506091046
Bhlhe40	Pxn	0.1642849319453763
Tef	Alpk2	0.16427235538619422
Maff	Tnfrsf25	0.16423781766480594
Zfp51	P4hb	0.16421508049492128
Arid3a	Tmbim1	0.16420358428035342
Atf6	Utf1	0.16419567208393737
Klf4	Ascc1	0.16418974480788506
Atf6	Ivd	0.16418431232835273
Gtf2ird1	Idi1	0.16414363291458978
Klf10	Rad52	0.16414240360549592
Cdc5l	Procr	0.16412426920178858
Gtf2ird1	Akr1c13	0.16411540836230942
Nr3c1	Tpd52	0.16408341418977268
Cc2d1a	Nucks1	0.16405043501871475
Rreb1	Smg5	0.1640171372437783
Bbx	Etv6	0.16399604121655897
Tbx21	Clk3	0.1639949717045922
Ets2	Tmem71	0.163990808897422
Runx1	Itgb5	0.16398392570853915
Klf6	Flt3l	0.1639646595042874
Sp3	Pgam1	0.16395973565640443
Gtf2ird1	Chst15	0.16392548928786477
Srebf1	Pde6d	0.16391629620726755
Irf7	Rhoq	0.1639146211660586
Sp110	Papss1	0.16391354102177813
Sp100	Ripk2	0.16388315661389585
Zbtb44	H2-Eb1	0.16385255430937873
Hmgb3	Ppap2a	0.1638523181054108
Bbx	Il7r	0.1638412405197065
Kdm2b	Eef1a1	0.16380482581326472
Plagl2	Ikzf4	0.163787785244635
Srf	Ripk1	0.1637445202440153
Bcl11b	Icam1	0.16374337371714986
Zfp64	Bpnt1	0.16373641737058764
Atf6	Fbxo18	0.16369898705211583
Creb1	Sult2b1	0.16368856173776547
Cebpg	Skil	0.16367413154090105
Cdc5l	Sfmbt2	0.1636486365483194
Rxrb	Spn	0.16359006927479036
Zfp64	Pkp4	0.163579103174885
Stat4	Vegfb	0.163572402562967
Atf3	Tapbp	0.16356804338064912
Zfp688	Mcoln2	0.16356234341070097
Zfp707	Eef1a1	0.16353581559351316
Zfp472	1190002N15Rik	0.16350746562131724
Nfkb2	Lilrb4	0.16350382161021915
Nr3c1	Bcl2a1d	0.16349874491993743
Stat3	Stat3	0.16349482673351268
Rel	Ccl1	0.16347120346047306
Cdc5l	Abcg2	0.1634439656574227
Hes6	Ccl20	0.16336447461935655
Deaf1	Papolg	0.16336113981583344
Ankzf1	Extl3	0.16334615382600792
Junb	Gimap4	0.16333684584698938
Bcl11b	Nfkb1	0.16332243184591144
Aebp2	Rreb1	0.16330021532762273
Nfat5	Foxo1	0.16329667775447865
Zbtb17	Angptl4	0.16322540330644897
Zkscan1	S100a6	0.1632178433485285
Cggbp1	Higd1a	0.16321269826102813
Ahctf1	Cpox	0.16319189580585824
Hmgb3	Nsmaf	0.1631859906254628
Zfp707	Cdadc1	0.16318450218086977
Litaf	Pde7a	0.16318275491644252
Ahctf1	Plod2	0.16314739209371953
Klf4	Notch2	0.163114951229261
Creb1	Hsd17b7	0.16307781468482518
Arid2	Tnfrsf12a	0.16307705353222057
Atf3	Rpl14	0.16304486522601092
Runx1	Wee1	0.1629850542208885
Runx2	Vav1	0.16294221230729466
Etv6	Opn3	0.16293299944743245
Zfp322a	Chic2	0.16292854413827496
Zbtb7a	Chka	0.16292122937546893
Runx1	Mmd	0.16287023345640805
Ahr	Mta3	0.16286352159376494
Ahctf1	Rbmx	0.1628415845070862
Terf1	Cnn2	0.16283821471545545
Bcl11b	Egr3	0.16283370303408773
Nfatc1	Ptger2	0.16281213749784063
Bbx	Acp5	0.1628054495595026
Rel	Ralb	0.16275985069036525
Runx1	Surf4	0.16273742523943102
Nr4a2	Sun1	0.16270922965680867
Gata3	Hbs1l	0.16270659227893358
Sp4	Slc9a3r1	0.16268191846813684
Bcl11b	Wipf1	0.1626483113293099
Zbtb17	Gfi1	0.16264157259209
Pou6f1	Sgk1	0.16262787455332794
Arid3b	Sepp1	0.1625758077995323
Drap1	Syce2	0.1625663590420081
Aebp2	Siah1a	0.16254814760932157
Snapc2	Grina	0.16253900805381816
Trps1	Tlcd1	0.16253896781065102
Zfp202	Gltscr2	0.16251153401357543
Atf2	Plekho1	0.1624994707263856
Atf5	B3gnt2	0.16246470058387408
Egr2	Myb	0.16245884905418229
Bach1	Son	0.16245101241078896
Atf2	Ero1l	0.16241311199181863
Bbx	Pgm2	0.16239278034856353
Klf4	Pstpip1	0.16238968003509224
Cux1	Sh3kbp1	0.16235497519253483
Arid2	Cs	0.16232852629000427
Gfi1	Slc39a14	0.16232764725538862
Smad4	Golm1	0.16231996812345395
Arid2	Znrf1	0.16229998759821163
Nfat5	Impdh1	0.16229858689898258
Atf2	Eps8l1	0.16225393539190192
Zbtb44	Tyw1	0.16224632695995056
Drap1	Qars	0.16224607125382395
Cenpb	Ikzf4	0.16224605489029753
Stat4	Dusp22	0.1622360931507787
Bbx	Map3k8	0.1622285323466749
Arid3b	Rps6ka2	0.16222393482528907
Ets2	Stard5	0.16218628827950143
Rxrb	Fut8	0.16218541107525652
Bcl11b	Inhba	0.16214084146679275
Srf	Zfp7	0.16211180020688554
Bbx	Tec	0.1621019737922229
Pbx2	Dusp6	0.16208765392704183
Zfp617	Tubb2b	0.162068683208769
Zfp51	Mapk3	0.1620664024559293
Zfp526	Herc4	0.16206100811063473
Clock	Ahr	0.16205389102596812
Hmga1_Hmga1-rs1	Rps6	0.16203942426856532
Rora	Psph	0.16202999232949566
Gata3	Prickle1	0.16202676116581427
Gtf2ird1	Tfpi	0.1620025998475797
Maff	Stra6	0.1619648828401824
Zeb1	Rpa2	0.16194525972898444
Smad4	H2-Ab1	0.16194223511293704
Zkscan1	Myo18a	0.1619372923686644
Cebpg	Smox	0.16192660114815127
Ahr	Skap2	0.1619256741621995
Arid5a	Pqlc1	0.1619162433491138
Sp100	Csnk1e	0.1618600916884223
Zeb1	Moap1	0.16176183663297117
Sp4	Vav3	0.16173764467545848
Fos	Adora2a	0.16173142458259737
Mxi1	Gtse1	0.1617306857091083
E4f1	Cdk5r1	0.1617298299409351
Mga	Pgrmc1	0.161720171189511
Irf4	Vgll4	0.16172004269387252
Zfp707	Ebag9	0.16171881130256627
Snapc2	Eif4ebp1	0.16167286994778074
E4f1	Cd96	0.16164851551065096
Klf7	Epcam	0.16163036478927573
Stat2	Inadl	0.16162411248961117
Nfe2l2	Cyr61	0.1615634487647074
Creb1	Cd96	0.16156125175939173
Cux1	Hspg2	0.1615564188312948
Lef1	Ifitm2	0.16155639617023998
Runx1	Ankzf1	0.16155519685165054
Ankzf1	Abhd6	0.1615233578807389
Klf13	Slc35d1	0.1615155785685226
Crem	Cdkn2d	0.16151257333053648
Rela	Bmpr1a	0.16145255459787256
Relb	B3gnt2	0.161443656587544
Elf1	Tbxa2r	0.16141403283847466
Mga	Cog6	0.1614023351638938
Atf6	Mpdu1	0.16138140556324698
Fosl2	Ifi203	0.16136381479532724
Nr1h2	Taf7	0.16134223611654985
Zbtb44	Wwp1	0.16131521613540623
Atf6	Fosl2	0.1613145440690814
Erf	Tcf12	0.16130710836439688
Zfp202	Ptger4	0.16128119607646996
Atf5	Picalm	0.16127056117294125
Dzip1	Adora2a	0.16126064453552946
Arid3a	Itgb1	0.16122260480626438
Sp100	Gpr83	0.16120931269118732
Srf	Nfyb	0.16120838570027107
Zfp688	Extl3	0.16119137443471376
Atf6	Tpm1	0.16114582492466456
Bbx	Polr3gl	0.161140653993883
Rel	Uros	0.16112622667244436
Cdc5l	Nudt6	0.16111674176752955
Zfp64	Maoa	0.16105981581482542
Smad4	Vgll4	0.1610447090250151
Stat5b	Stx1a	0.16102224670779075
Nr1h2_Nr1h3	Tal2	0.16102214307412221
Gata3	Hist1h1c	0.16102198179436533
Tbx21	Samsn1	0.16101874589182297
Nr1d2	Hspg2	0.1609957342491427
